Date,open,high,low,close,volume,ticker
2024-05-15,187.9100,190.6500,187.3700,189.7200,70399988,AAPL
2024-05-14,187.5100,188.3000,186.2900,187.4300,52393619,AAPL
2024-05-13,185.4350,187.1000,184.6200,186.2800,72044809,AAPL
2024-05-10,184.9000,185.0900,182.1300,183.0500,50759496,AAPL
2024-05-09,182.5600,184.6600,182.1100,184.5700,48982972,AAPL
2024-05-08,182.8500,183.0700,181.4500,182.7400,45057087,AAPL
2024-05-07,183.4500,184.9000,181.3200,182.4000,77305771,AAPL
2024-05-06,182.3540,184.2000,180.4200,181.7100,78569667,AAPL
2024-05-03,186.6450,187.0000,182.6600,183.3800,163224109,AAPL
2024-05-02,172.5100,173.4150,170.8900,173.0300,94214915,AAPL
2024-05-01,169.5800,172.7050,169.1100,169.3000,50383147,AAPL
2024-04-30,173.3300,174.9900,170.0000,170.3300,65934776,AAPL
2024-04-29,173.3700,176.0300,173.1000,173.5000,68169419,AAPL
2024-04-26,169.8800,171.3400,169.1800,169.3000,44838354,AAPL
2024-04-25,169.5250,170.6100,168.1511,169.8900,50558329,AAPL
2024-04-24,166.5400,169.3000,166.2100,169.0200,48251835,AAPL
2024-04-23,165.3500,167.0500,164.9200,166.9000,49537761,AAPL
2024-04-22,165.5150,167.2600,164.7700,165.8400,48116443,AAPL
2024-04-19,166.2100,166.4000,164.0750,165.0000,68149377,AAPL
2024-04-18,168.0300,168.6400,166.5500,167.0400,43122903,AAPL
2024-04-17,169.6100,170.6500,168.0000,168.0000,50901210,AAPL
2024-04-16,171.7500,173.7600,168.2700,169.3800,73711235,AAPL
2024-04-15,175.3600,176.6300,172.5000,172.6900,73531773,AAPL
2024-04-12,174.2600,178.3600,174.2100,176.5500,101670886,AAPL
2024-04-11,168.3400,175.4600,168.1600,175.0400,91070275,AAPL
2024-04-10,168.8000,169.0900,167.1100,167.7800,49709336,AAPL
2024-04-09,168.7000,170.0800,168.3500,169.6700,42231444,AAPL
2024-04-08,169.0300,169.2000,168.2400,168.4500,37216858,AAPL
2024-04-05,169.5900,170.3900,168.9500,169.5800,41975776,AAPL
2024-04-04,170.2900,171.9200,168.8200,168.8200,53355055,AAPL
2024-04-03,168.7900,170.6800,168.5800,169.6500,45571129,AAPL
2024-04-02,169.0800,169.3400,168.2302,168.8400,49013991,AAPL
2024-04-01,171.1900,171.2500,169.4750,170.0300,43772506,AAPL
2024-03-28,171.7500,172.2300,170.5100,171.4800,65672690,AAPL
2024-03-27,170.4100,173.6000,170.1100,173.3100,60273265,AAPL
2024-03-26,170.0000,171.4200,169.5800,169.7100,57388449,AAPL
2024-03-25,170.5650,171.9400,169.4500,170.8500,54288328,AAPL
2024-03-22,171.7600,173.0500,170.0600,172.2800,71160138,AAPL
2024-03-21,177.0500,177.4900,170.8400,171.3700,106181270,AAPL
2024-03-20,175.7200,178.6700,175.0900,178.6700,53423102,AAPL
2024-03-19,174.3400,176.6050,173.0300,176.0800,55215244,AAPL
2024-03-18,175.5700,177.7100,173.5200,173.7200,75604184,AAPL
2024-03-15,171.1700,172.6200,170.2850,172.6200,121752699,AAPL
2024-03-14,172.9100,174.3078,172.0500,173.0000,72571635,AAPL
2024-03-13,172.7700,173.1850,170.7600,171.1300,51948951,AAPL
2024-03-12,173.1500,174.0300,171.0100,173.2300,59544927,AAPL
2024-03-11,172.9400,174.3800,172.0500,172.7500,58929918,AAPL
2024-03-08,169.0000,173.7000,168.9400,170.7300,76267041,AAPL
2024-03-07,169.1500,170.7300,168.4900,169.0000,71765061,AAPL
2024-03-06,171.0600,171.2400,168.6800,169.1200,68587707,AAPL
2024-03-05,170.7600,172.0400,169.6200,170.1200,95132355,AAPL
2024-03-04,176.1500,176.9000,173.7900,175.1000,81510101,AAPL
2024-03-01,179.5500,180.5300,177.3800,179.6600,73563082,AAPL
2024-02-29,181.2700,182.5700,179.5300,180.7500,136682597,AAPL
2024-02-28,182.5100,183.1200,180.1300,181.4200,48953939,AAPL
2024-02-27,181.1000,183.9225,179.5600,182.6300,54318851,AAPL
2024-02-26,182.2400,182.7600,180.6500,181.1600,40867421,AAPL
2024-02-23,185.0100,185.0400,182.2300,182.5200,45119677,AAPL
2024-02-22,183.4800,184.9550,182.4600,184.3700,52292208,AAPL
2024-02-21,181.9400,182.8888,180.6600,182.3200,41529674,AAPL
2024-02-20,181.7900,182.4300,180.0000,181.5600,53665553,AAPL
2024-02-16,183.4200,184.8500,181.6650,182.3100,49752465,AAPL
2024-02-15,183.5500,184.4900,181.3500,183.8600,65434496,AAPL
2024-02-14,185.3200,185.5300,182.4400,184.1500,54630517,AAPL
2024-02-13,185.7700,186.2100,183.5128,185.0400,56529529,AAPL
2024-02-12,188.4150,188.6700,186.7900,187.1500,41781934,AAPL
2024-02-09,188.6500,189.9900,188.0000,188.8500,45155216,AAPL
2024-02-08,189.3850,189.5350,187.3500,188.3200,40962046,AAPL
2024-02-07,190.6400,191.0500,188.6100,189.4100,53438955,AAPL
2024-02-06,186.8600,189.3100,186.7695,189.3000,43490759,AAPL
2024-02-05,188.1500,189.2500,185.8400,187.6800,69668820,AAPL
2024-02-02,179.8600,187.3300,179.2500,185.8500,102551680,AAPL
2024-02-01,183.9850,186.9500,183.8200,186.8600,64885408,AAPL
2024-01-31,187.0400,187.0950,184.3500,184.4000,55467803,AAPL
2024-01-30,190.9400,191.8000,187.4700,188.0400,55859370,AAPL
2024-01-29,192.0100,192.2000,189.5800,191.7300,47145622,AAPL
2024-01-26,194.2700,194.7600,191.9400,192.4200,44594011,AAPL
2024-01-25,195.2200,196.2675,193.1125,194.1700,54822126,AAPL
2024-01-24,195.4200,196.3800,194.3400,194.5000,53463269,AAPL
2024-01-23,195.0200,195.7500,193.8299,195.1800,42355590,AAPL
2024-01-22,192.3000,195.3300,192.2600,193.8900,60133852,AAPL
2024-01-19,189.3300,191.9500,188.8200,191.5600,68902985,AAPL
2024-01-18,186.0900,189.1400,185.8300,188.6300,78005754,AAPL
2024-01-17,181.2700,182.9300,180.3000,182.6800,47317433,AAPL
2024-01-16,182.1600,184.2600,180.9340,183.6300,65603041,AAPL
2024-01-12,186.0600,186.7400,185.1900,185.9200,40477782,AAPL
2024-01-11,186.5400,187.0500,183.6200,185.5900,49128408,AAPL
2024-01-10,184.3500,186.4000,183.9200,186.1900,46792908,AAPL
2024-01-09,183.9200,185.1500,182.7300,185.1400,42841809,AAPL
2024-01-08,182.0850,185.6000,181.5000,185.5600,59144470,AAPL
2024-01-05,181.9900,182.7600,180.1700,181.1800,62196924,AAPL
2024-01-04,182.1500,183.0872,180.8800,181.9100,71983570,AAPL
2024-01-03,184.2200,185.8800,183.4300,184.2500,58414460,AAPL
2024-01-02,187.1500,188.4400,183.8850,185.6400,82488674,AAPL
2023-12-29,193.9000,194.4000,191.7250,192.5300,42672148,AAPL
2023-12-28,194.1400,194.6600,193.1700,193.5800,34049898,AAPL
2023-12-27,192.4900,193.5000,191.0900,193.1500,47899806,AAPL
2023-12-26,193.6100,193.8900,192.8300,193.0500,28919310,AAPL
2023-12-22,195.1800,195.4100,192.9700,193.6000,37149570,AAPL
2023-12-21,196.1000,197.0800,193.5000,194.6800,46482549,AAPL
2023-12-20,196.9000,197.6800,194.8300,194.8300,52242815,AAPL
2023-12-19,196.1600,196.9500,195.8900,196.9400,40233138,AAPL
2023-12-18,196.0900,196.6300,194.3900,195.8900,55751861,AAPL
2023-12-15,197.5300,198.3999,197.0000,197.5700,128538401,AAPL
2023-12-14,198.0200,199.6200,196.1600,198.1100,66831572,AAPL
2023-12-13,195.0900,198.0000,194.8500,197.9600,70404183,AAPL
2023-12-12,193.0800,194.7200,191.7210,194.7100,52696900,AAPL
2023-12-11,193.1100,193.4900,191.4200,193.1800,60943699,AAPL
2023-12-08,194.2000,195.9900,193.6700,195.7100,53406358,AAPL
2023-12-07,193.6300,195.0000,193.5900,194.2700,47477655,AAPL
2023-12-06,194.4500,194.7600,192.1100,192.3200,40895115,AAPL
2023-12-05,190.2100,194.4000,190.1800,193.4200,66628398,AAPL
2023-12-04,189.9800,190.0500,187.4511,189.4300,43389519,AAPL
2023-12-01,190.3300,191.5600,189.2300,191.2400,45704823,AAPL
2023-11-30,189.8400,190.3200,188.1900,189.9500,48794366,AAPL
2023-11-29,190.9000,192.0900,188.9700,189.3700,43014224,AAPL
2023-11-28,189.7800,191.0800,189.4000,190.4000,38415419,AAPL
2023-11-27,189.9200,190.6700,188.9000,189.7900,40552609,AAPL
2023-11-24,190.8700,190.9000,189.2500,189.9700,24048344,AAPL
2023-11-22,191.4900,192.9300,190.8250,191.3100,39630011,AAPL
2023-11-21,191.4100,191.5200,189.7400,190.6400,38134485,AAPL
2023-11-20,189.8900,191.9050,189.8800,191.4500,46538614,AAPL
2023-11-17,190.2500,190.3800,188.5700,189.6900,50941404,AAPL
2023-11-16,189.5700,190.9600,188.6500,189.7100,54412915,AAPL
2023-11-15,187.8450,189.5000,187.7800,188.0100,53790499,AAPL
2023-11-14,187.7000,188.1100,186.3000,187.4400,60108378,AAPL
2023-11-13,185.8200,186.0300,184.2100,184.8000,43627519,AAPL
2023-11-10,183.9700,186.5650,183.5300,186.4000,66177922,AAPL
2023-11-09,182.9600,184.1200,181.8100,182.4100,53763540,AAPL
2023-11-08,182.3500,183.4500,181.5900,182.8900,49340282,AAPL
2023-11-07,179.1800,182.4400,178.9700,181.8200,70529966,AAPL
2023-11-06,176.3800,179.4300,176.2100,179.2300,63841310,AAPL
2023-11-03,174.2400,176.8200,173.3500,176.6500,79829246,AAPL
2023-11-02,175.5200,177.7800,175.4600,177.5700,77334752,AAPL
2023-11-01,171.0000,174.2300,170.1200,173.9700,56934906,AAPL
2023-10-31,169.3500,170.9000,167.9000,170.7700,44846017,AAPL
2023-10-30,169.0200,171.1700,168.8700,170.2900,51130955,AAPL
2023-10-27,166.9100,168.9600,166.8300,168.2200,58499129,AAPL
2023-10-26,170.3700,171.3775,165.6700,166.8900,70625258,AAPL
2023-10-25,171.8800,173.0600,170.6500,171.1000,57156962,AAPL
2023-10-24,173.0500,173.6700,171.4500,173.4400,43816644,AAPL
2023-10-23,170.9100,174.0100,169.9300,173.0000,55980109,AAPL
2023-10-20,175.3100,175.4200,172.6400,172.8800,64244028,AAPL
2023-10-19,176.0400,177.8400,175.1900,175.4600,59302863,AAPL
2023-10-18,175.5800,177.5750,175.1100,175.8400,54764375,AAPL
2023-10-17,176.6450,178.4200,174.8000,177.1500,57549350,AAPL
2023-10-16,176.7500,179.0750,176.5100,178.7200,52516984,AAPL
2023-10-13,181.4200,181.9300,178.1400,178.8500,51456082,AAPL
2023-10-12,180.0700,182.3400,179.0400,180.7100,56743119,AAPL
2023-10-11,178.2000,179.8500,177.6000,179.8000,47551098,AAPL
2023-10-10,178.1000,179.7200,177.9500,178.3900,43698019,AAPL
2023-10-09,176.8100,179.0500,175.8000,178.9900,42390772,AAPL
2023-10-06,173.8000,177.9900,173.1800,177.4900,57266675,AAPL
2023-10-05,173.7900,175.4500,172.6800,174.9100,48527918,AAPL
2023-10-04,171.0900,174.2100,170.9700,173.6600,53020286,AAPL
2023-10-03,172.2550,173.6300,170.8200,172.4000,49594613,AAPL
2023-10-02,171.2200,174.3000,170.9300,173.7500,52164535,AAPL
2023-09-29,172.0200,173.0700,170.3410,171.2100,51861083,AAPL
2023-09-28,169.3400,172.0300,167.6200,170.6900,56294419,AAPL
2023-09-27,172.6200,173.0400,169.0500,170.4300,66921808,AAPL
2023-09-26,174.8200,175.2000,171.6600,171.9600,64588945,AAPL
2023-09-25,174.2000,176.9700,174.1500,176.0800,46172740,AAPL
2023-09-22,174.6700,177.0790,174.0500,174.7900,56725385,AAPL
2023-09-21,174.5500,176.3000,173.8600,173.9300,63149116,AAPL
2023-09-20,179.2600,179.6950,175.4000,175.4900,58436181,AAPL
2023-09-19,177.5200,179.6300,177.1300,179.0700,51826941,AAPL
2023-09-18,176.4800,179.3800,176.1700,177.9700,67257573,AAPL
2023-09-15,176.4800,176.4950,173.8200,175.0100,109259461,AAPL
2023-09-14,174.0000,176.1000,173.5800,175.7400,60895757,AAPL
2023-09-13,176.5100,177.3000,173.9800,174.2100,84267928,AAPL
2023-09-12,179.4900,180.1300,174.8200,176.3000,90370192,AAPL
2023-09-11,180.0700,180.3000,177.3400,179.3600,58953052,AAPL
2023-09-08,178.3500,180.2390,177.7900,178.1800,65602066,AAPL
2023-09-07,175.1800,178.2100,173.5400,177.5600,112488803,AAPL
2023-09-06,188.4000,188.8500,181.4700,182.9100,81755816,AAPL
2023-09-05,188.2800,189.9800,187.6100,189.7000,45280027,AAPL
2023-09-01,189.4850,189.9200,188.2800,189.4600,45766503,AAPL
2023-08-31,187.8400,189.1200,187.4800,187.8700,60794467,AAPL
2023-08-30,184.9400,187.8500,184.7400,187.6500,60813888,AAPL
2023-08-29,179.6950,184.9000,179.5000,184.1200,53003948,AAPL
2023-08-28,180.0900,180.5900,178.5450,180.1900,43820697,AAPL
2023-08-25,177.3800,179.1500,175.8200,178.6100,51449594,AAPL
2023-08-24,180.6740,181.1040,176.0100,176.3800,54945798,AAPL
2023-08-23,178.5200,181.5500,178.3250,181.1200,52722752,AAPL
2023-08-22,177.0600,177.6800,176.2500,177.2300,42084245,AAPL
2023-08-21,175.0700,176.1300,173.7350,175.8400,46311879,AAPL
2023-08-18,172.3000,175.1000,171.9600,174.4900,61172150,AAPL
2023-08-17,177.1400,177.5054,173.4800,174.0000,66062882,AAPL
2023-08-16,177.1300,178.5400,176.5000,176.5700,46964857,AAPL
2023-08-15,178.8800,179.4800,177.0500,177.4500,43622593,AAPL
2023-08-14,177.9700,179.6900,177.3050,179.4600,43675627,AAPL
2023-08-11,177.3200,178.6200,176.5500,177.7900,52036672,AAPL
2023-08-10,179.4800,180.7500,177.6000,177.9700,54686851,AAPL
2023-08-09,180.8700,180.9300,177.0100,178.1900,60378492,AAPL
2023-08-08,179.6900,180.2700,177.5800,179.8000,67823003,AAPL
2023-08-07,182.1300,183.1300,177.3500,178.8500,97576069,AAPL
2023-08-04,185.5200,187.3800,181.9200,181.9900,115956841,AAPL
2023-08-03,191.5700,192.3700,190.6900,191.1700,62243282,AAPL
2023-08-02,195.0400,195.1800,191.8507,192.5800,50389327,AAPL
2023-08-01,196.2350,196.7300,195.2800,195.6050,35281426,AAPL
2023-07-31,196.0600,196.4900,195.2600,196.4500,38824113,AAPL
2023-07-28,194.6700,196.6260,194.1400,195.8300,48291443,AAPL
2023-07-27,196.0200,197.2000,192.5500,193.2200,47460180,AAPL
2023-07-26,193.6700,195.6400,193.3200,194.5000,47471868,AAPL
2023-07-25,193.3300,194.4400,192.9150,193.6200,37283201,AAPL
2023-07-24,193.4100,194.9100,192.2500,192.7500,45505097,AAPL
2023-07-21,194.1000,194.9700,191.2300,191.9400,71951683,AAPL
2023-07-20,195.0900,196.4700,192.4950,193.1300,59581196,AAPL
2023-07-19,193.1000,198.2300,192.6500,195.1000,80507323,AAPL
2023-07-18,193.3500,194.3300,192.4150,193.7300,48353774,AAPL
2023-07-17,191.9000,194.3200,191.8100,193.9900,50520159,AAPL
2023-07-14,190.2300,191.1799,189.6300,190.6900,41616242,AAPL
2023-07-13,190.5000,191.1900,189.7800,190.5400,41342338,AAPL
2023-07-12,189.6800,191.7000,188.4700,189.7700,60750248,AAPL
2023-07-11,189.1600,189.3000,186.6000,188.0800,46638119,AAPL
2023-07-10,189.2600,189.9900,187.0350,188.6100,59922163,AAPL
2023-07-07,191.4100,192.6700,190.2400,190.6800,46814998,AAPL
2023-07-06,189.8400,192.0200,189.2000,191.8100,45156009,AAPL
2023-07-05,191.5650,192.9800,190.6200,191.3300,46920261,AAPL
2023-07-03,193.7800,193.8800,191.7600,192.4600,31458198,AAPL
2023-06-30,191.6300,194.4800,191.2600,193.9700,85213216,AAPL
2023-06-29,189.0800,190.0700,188.9400,189.5900,46347308,AAPL
2023-06-28,187.9300,189.9000,187.6000,189.2500,51216801,AAPL
2023-06-27,185.8900,188.3900,185.6700,188.0600,50730846,AAPL
2023-06-26,186.8300,188.0500,185.2300,185.2700,48088661,AAPL
2023-06-23,185.5500,187.5600,185.0100,186.6800,53116996,AAPL
2023-06-22,183.7400,187.0450,183.6700,187.0000,51245327,AAPL
2023-06-21,184.9000,185.4100,182.5901,183.9600,49515697,AAPL
2023-06-20,184.4100,186.1000,184.4100,185.0100,49799092,AAPL
2023-06-16,186.7300,186.9900,184.2700,184.9200,101256225,AAPL
2023-06-15,183.9600,186.5200,183.7800,186.0100,65433166,AAPL
2023-06-14,183.3700,184.3900,182.0200,183.9500,57462882,AAPL
2023-06-13,182.8000,184.1500,182.4400,183.3100,54929129,AAPL
2023-06-12,181.2700,183.8900,180.9700,183.7900,54754995,AAPL
2023-06-09,181.5000,182.2300,180.6300,180.9600,48899973,AAPL
2023-06-08,177.8950,180.8400,177.4600,180.5700,50214881,AAPL
2023-06-07,178.4400,181.2100,177.3200,177.8200,61944615,AAPL
2023-06-06,179.9650,180.1200,177.4300,179.2100,64848374,AAPL
2023-06-05,182.6300,184.9510,178.0350,179.5800,121946497,AAPL
2023-06-02,181.0300,181.7800,179.2600,180.9500,61996913,AAPL
2023-06-01,177.7000,180.1200,176.9306,180.0900,68901809,AAPL
2023-05-31,177.3250,179.3500,176.7600,177.2500,99313268,AAPL
2023-05-30,176.9600,178.9900,176.5700,177.3000,55964401,AAPL
2023-05-26,173.3200,175.7700,173.1100,175.4300,54834975,AAPL
2023-05-25,172.4100,173.8950,171.6900,172.9900,56058258,AAPL
2023-05-24,171.0900,172.4183,170.5200,171.8400,45143488,AAPL
2023-05-23,173.1300,173.3794,171.2750,171.5600,50747263,AAPL
2023-05-22,173.9800,174.7100,173.4500,174.2000,43570932,AAPL
2023-05-19,176.3900,176.3900,174.9400,175.1600,55809475,AAPL
2023-05-18,173.0000,175.2400,172.5800,175.0500,65496657,AAPL
2023-05-17,171.7100,172.9250,170.4201,172.6900,57951604,AAPL
2023-05-16,171.9900,173.1383,171.7991,172.0700,42110293,AAPL
2023-05-15,173.1600,173.2100,171.4700,172.0700,37266659,AAPL
2023-05-12,173.6200,174.0600,171.0000,172.5700,45533138,AAPL
2023-05-11,173.8500,174.5900,172.1700,173.7500,49514676,AAPL
2023-05-10,173.0200,174.0300,171.9000,173.5550,53724501,AAPL
2023-05-09,173.0500,173.5400,171.6000,171.7700,45326874,AAPL
2023-05-08,172.4800,173.8500,172.1100,173.5000,55962793,AAPL
2023-05-05,170.9750,174.3000,170.7600,173.5700,113453171,AAPL
2023-05-04,164.8900,167.0400,164.3100,165.7900,81235427,AAPL
2023-05-03,169.5000,170.9200,167.1600,167.4500,65136018,AAPL
2023-05-02,170.0900,170.3500,167.5400,168.5400,48425696,AAPL
2023-05-01,169.2800,170.4500,168.6400,169.5900,52472936,AAPL
2023-04-28,168.4900,169.8500,167.8801,169.6800,55275851,AAPL
2023-04-27,165.1900,168.5600,165.1900,168.4100,64902329,AAPL
2023-04-26,163.0550,165.2800,162.8000,163.7600,44105745,AAPL
2023-04-25,165.1900,166.3050,163.7300,163.7700,48714063,AAPL
2023-04-24,165.0000,165.6000,163.8900,165.3300,41949581,AAPL
2023-04-21,165.0500,166.4521,164.4900,165.0200,58337341,AAPL
2023-04-20,166.0900,167.8700,165.5600,166.6500,52456377,AAPL
2023-04-19,165.8000,168.1600,165.5400,167.6300,47720166,AAPL
2023-04-18,166.1000,167.4100,165.6500,166.4700,49923008,AAPL
2023-04-17,165.0900,165.3900,164.0300,165.2300,40713618,AAPL
2023-04-14,164.5900,166.3200,163.8200,165.2100,49386480,AAPL
2023-04-13,161.6300,165.8000,161.4200,165.5600,68445649,AAPL
2023-04-12,161.2200,162.0600,159.7800,160.1000,50133062,AAPL
2023-04-11,162.3500,162.3600,160.5100,160.8000,47644217,AAPL
2023-04-10,161.4200,162.0300,160.0800,162.0300,47716882,AAPL
2023-04-06,162.4300,164.9584,162.0000,164.6600,45390123,AAPL
2023-04-05,164.7400,165.0500,161.8000,163.7600,51511744,AAPL
2023-04-04,166.5950,166.8400,165.1100,165.6300,46278295,AAPL
2023-04-03,164.2700,166.2900,164.2200,166.1700,56976187,AAPL
2023-03-31,162.4400,165.0000,161.9100,164.9000,68749792,AAPL
2023-03-30,161.5300,162.4700,161.2710,162.3600,49501689,AAPL
2023-03-29,159.3700,161.0500,159.3500,160.7700,51305691,AAPL
2023-03-28,157.9700,158.4900,155.9800,157.6500,45992152,AAPL
2023-03-27,159.9400,160.7700,157.8700,158.2800,52390266,AAPL
2023-03-24,158.8600,160.3400,157.8500,160.2500,59256343,AAPL
2023-03-23,158.8300,161.5501,157.6800,158.9300,67622060,AAPL
2023-03-22,159.3000,162.1400,157.8100,157.8300,75701811,AAPL
2023-03-21,157.3200,159.4000,156.5400,159.2800,73938285,AAPL
2023-03-20,155.0700,157.8200,154.1500,157.4000,73641415,AAPL
2023-03-17,156.0800,156.7400,154.2800,155.0000,98944633,AAPL
2023-03-16,152.1600,156.4600,151.6400,155.8500,76254419,AAPL
2023-03-15,151.1900,153.2450,149.9200,152.9900,77167866,AAPL
2023-03-14,151.2800,153.4000,150.1000,152.5900,73695893,AAPL
2023-03-13,147.8050,153.1400,147.7000,150.4700,84457122,AAPL
2023-03-10,150.2100,150.9400,147.6096,148.5000,68572400,AAPL
2023-03-09,153.5590,154.5350,150.2250,150.5900,53833582,AAPL
2023-03-08,152.8100,153.4700,151.8300,152.8700,47204791,AAPL
2023-03-07,153.7000,154.0299,151.1300,151.6000,56182028,AAPL
2023-03-06,153.7850,156.3000,153.4600,153.8300,87558028,AAPL
2023-03-03,148.0450,151.1100,147.3300,151.0300,70732297,AAPL
2023-03-02,144.3800,146.7100,143.9000,145.9100,52279761,AAPL
2023-03-01,146.8300,147.2285,145.0100,145.3100,55478991,AAPL
2023-02-28,147.0500,149.0800,146.8300,147.4100,50546998,AAPL
2023-02-27,147.7100,149.1700,147.4500,147.9200,44998470,AAPL
2023-02-24,147.1100,147.1900,145.7202,146.7100,55469606,AAPL
2023-02-23,150.0900,150.3400,147.2400,149.4000,48394249,AAPL
2023-02-22,148.8700,149.9500,147.1600,148.9100,51011305,AAPL
2023-02-21,150.2000,151.3000,148.4050,148.4800,58867230,AAPL
2023-02-17,152.3500,153.0000,150.8500,152.5500,59144118,AAPL
2023-02-16,153.5100,156.3300,153.3475,153.7100,68167942,AAPL
2023-02-15,153.1100,155.5000,152.8800,155.3300,65669252,AAPL
2023-02-14,152.1200,153.7700,150.8600,153.2000,61707573,AAPL
2023-02-13,150.9520,154.2600,150.9200,153.8500,62199013,AAPL
2023-02-10,149.4600,151.3401,149.2200,151.0100,57450708,AAPL
2023-02-09,153.7750,154.3300,150.4200,150.8700,56007143,AAPL
2023-02-08,153.8800,154.5800,151.1680,151.9200,64120079,AAPL
2023-02-07,150.6400,155.2300,150.6400,154.6500,83322551,AAPL
2023-02-06,152.5750,153.1000,150.7800,151.7300,69858306,AAPL
2023-02-03,148.0300,157.3800,147.8300,154.5000,154357337,AAPL
2023-02-02,148.9000,151.1800,148.1700,150.8200,118338980,AAPL
2023-02-01,143.9700,146.6100,141.3200,145.4300,77663633,AAPL
2023-01-31,142.7000,144.3400,142.2800,144.2900,65874459,AAPL
2023-01-30,144.9550,145.5500,142.8500,143.0000,64015274,AAPL
2023-01-27,143.1550,147.2300,143.0800,145.9300,70555843,AAPL
2023-01-26,143.1700,144.2500,141.9000,143.9600,54105068,AAPL
2023-01-25,140.8900,142.4300,138.8100,141.8600,65799349,AAPL
2023-01-24,140.3050,143.1600,140.3000,142.5300,66435142,AAPL
2023-01-23,138.1200,143.3150,137.9000,141.1100,81760313,AAPL
2023-01-20,135.2800,138.0200,134.2200,137.8700,80223626,AAPL
2023-01-19,134.0800,136.2500,133.7700,135.2700,58280413,AAPL
2023-01-18,136.8150,138.6100,135.0300,135.2100,69672800,AAPL
2023-01-17,134.8300,137.2900,134.1300,135.9400,63646627,AAPL
2023-01-13,132.0300,134.9200,131.6600,134.7600,57809719,AAPL
2023-01-12,133.8800,134.2600,131.4400,133.4100,71379648,AAPL
2023-01-11,131.2500,133.5100,130.4600,133.4900,69458949,AAPL
2023-01-10,130.2600,131.2636,128.1200,130.7300,63896155,AAPL
2023-01-09,130.4650,133.4100,129.8900,130.1500,70790813,AAPL
2023-01-06,126.0100,130.2900,124.8900,129.6200,87754715,AAPL
2023-01-05,127.1300,127.7700,124.7600,125.0200,80962708,AAPL
2023-01-04,126.8900,128.6557,125.0800,126.3600,89113633,AAPL
2023-01-03,130.2800,130.9000,124.1700,125.0700,112117471,AAPL
2022-12-30,128.4100,129.9500,127.4300,129.9300,77034209,AAPL
2022-12-29,127.9900,130.4814,127.7300,129.6100,75703710,AAPL
2022-12-28,129.6700,131.0275,125.8700,126.0400,85438391,AAPL
2022-12-27,131.3800,131.4100,128.7200,130.0300,69007830,AAPL
2022-12-23,130.9200,132.4150,129.6400,131.8600,63814893,AAPL
2022-12-22,134.3520,134.5600,130.3000,132.2300,77852108,AAPL
2022-12-21,132.9800,136.8100,132.7500,135.4500,85927993,AAPL
2022-12-20,131.3900,133.2500,129.8900,132.3000,77432819,AAPL
2022-12-19,135.1100,135.2000,131.3200,132.3700,79592614,AAPL
2022-12-16,136.6850,137.6500,133.7300,134.5100,160156900,AAPL
2022-12-15,141.1100,141.8000,136.0250,136.5000,98931907,AAPL
2022-12-14,145.3500,146.6550,141.1600,143.2100,82291182,AAPL
2022-12-13,149.5000,149.9692,144.2400,145.4700,93886161,AAPL
2022-12-12,142.7000,144.5000,141.0600,144.4900,70462654,AAPL
2022-12-09,142.3400,145.5700,140.9000,142.1600,76097011,AAPL
2022-12-08,142.3600,143.5200,141.1000,142.6500,62128338,AAPL
2022-12-07,142.1900,143.3700,140.0000,140.9400,69721094,AAPL
2022-12-06,147.0750,147.3000,141.9200,142.9100,64727186,AAPL
2022-12-05,147.7700,150.9199,145.7700,146.6300,68826442,AAPL
2022-12-02,145.9600,148.0000,145.6500,147.8100,65447446,AAPL
2022-12-01,148.2100,149.1300,146.6100,148.3100,71250416,AAPL
2022-11-30,141.3950,148.7200,140.5500,148.0300,111380880,AAPL
2022-11-29,144.2900,144.8100,140.3550,141.1700,83763803,AAPL
2022-11-28,145.1400,146.6400,143.3800,144.2200,69346522,AAPL
2022-11-25,148.3050,148.8800,147.1200,148.1100,35195860,AAPL
2022-11-23,149.4500,151.8300,149.3400,151.0700,58301395,AAPL
2022-11-22,148.1300,150.4200,146.9250,150.1800,51804132,AAPL
2022-11-21,150.1600,150.3700,147.7150,148.0100,58724070,AAPL
2022-11-18,152.3050,152.7000,149.9700,151.2900,74829573,AAPL
2022-11-17,146.4300,151.4800,146.1500,150.7200,80389400,AAPL
2022-11-16,149.1300,149.8700,147.2900,148.7900,64218266,AAPL
2022-11-15,152.2150,153.5900,148.5613,150.0400,89868332,AAPL
2022-11-14,148.9700,150.2800,147.4300,148.2800,73374114,AAPL
2022-11-11,145.8200,150.0100,144.3700,149.7000,93979665,AAPL
2022-11-10,141.2400,146.8700,139.5000,146.8700,118854028,AAPL
2022-11-09,138.5000,138.5500,134.5933,134.8700,74917794,AAPL
2022-11-08,140.4100,141.4300,137.4900,139.5000,89908477,AAPL
2022-11-07,137.1100,139.1450,135.6710,138.9200,83374628,AAPL
2022-11-04,142.0900,142.6700,134.3800,138.3800,140814796,AAPL
2022-11-03,142.0600,142.8000,138.7500,138.8800,97918516,AAPL
2022-11-02,148.9450,152.1700,145.0000,145.0300,93604623,AAPL
2022-11-01,155.0800,155.4500,149.1300,150.6500,80379345,AAPL
2022-10-31,153.1550,154.2400,151.9200,153.3400,97943171,AAPL
2022-10-28,148.2000,157.5000,147.8200,155.7400,164762371,AAPL
